lead_id,contact_name,company_name,industry,company_size,lead_source,job_title,country,region,status,created_date
L45397,Robert Campbell,NovaCore Labs,Manufacturing,52.0,Trade Show,CEO,Luxembourg,Europe,New,2024-11-08
L45398,Շավարշ Աթալյանց,Apexcore Systems,Education,47.0,Trade Show,Operations Director,Armenia,EMEA,Contacted,2024-11-08
L45399,Luis Ángel Ramón Perales Carrasco,Apexlink Technologies,Logistics,349.0,Website,CEO,Venezuela,LATAM,Converted,2024-11-08
L45400,Anna Rozītis,BlueLink Dynamics,FinServ,42.0,LinkedIn,Procurement Lead,Latvia,Europe,Unqualified,2024-11-08
L45401,Nuşirəvan Orduxan,Brightforge Innovations,Healthcare,36.0,Cold Call,Procurement Lead,Azerbaijan,EMEA,Unqualified,2024-11-09
L45402,მინდია წიკლაური,Cobaltpath Technologies,Logistics,47.0,Trade Show,VP Sales,Georgia,EMEA,Lost,2024-11-09
L45403,Danièle Felder Lanz,Orbitgrid Group,SaaS,90.0,Trade Show,CEO,Switzerland,Europe,New,2024-11-09
L45404,Jožefa Kocjančič,SilverGrid Innovations,SaaS,90.0,Webinar,VP Sales,Slovenia,Europe,Converted,2024-11-09
L45405,Кошелева Вера Степановна,VantageLogic Dynamics,FinServ,8.0,Trade Show,Marketing Manager,Kazakhstan,APAC,Lost,2024-11-09
L45406,René José Jerez Candia,OrbitLogic Partners,Healthcare,54.0,Referral,CEO,Chile,LATAM,Converted,2024-11-09
L45407,Krystal Rollins,Vantagecore Group,Logistics,776.0,Website,CEO,Singapore,APAC,Lost,2024-11-09
L45408,E’zoza Rayhonova,Brightshift Ventures,Healthcare,481.0,Referral,Operations Director,Uzbekistan,APAC,Lost,2024-11-09
L45409,Андреев Сильвестр Ефстафьевич,NorthstarPath Solutions,FinServ,695.0,Trade Show,CEO,Kazakhstan,APAC,Lost,2024-11-09
L45410,Simi Popescu,Bluebeam Partners,Manufacturing,188.0,Referral,Procurement Lead,Romania,Europe,Converted,2024-11-10
L45411,Marián Tomeček,Pioneersphere Ventures,Healthcare,66.0,Trade Show,Procurement Lead,Slovakia,Europe,New,2024-11-10
L45412,თორნიკე გვაზავა,NexWave Partners,Logistics,50.0,Webinar,Operations Director,Georgia,EMEA,Lost,2024-11-10
L45413,Penny Tucker,Pioneercove Global,SaaS,116.0,Referral,Procurement Lead,Singapore,APAC,Converted,2024-11-10
L45414,Бисера Тодорова,NorthstarWave Solutions,Healthcare,,Webinar,Procurement Lead,Bulgaria,Europe,Converted,2024-11-10
L45415,שמואל יוסופוב,BrightLogic Technologies,FinServ,263.0,Cold Call,VP Sales,Israel,EMEA,Lost,2024-11-10
L45416,Софія Андріїшин,Vertexgrid Innovations,Manufacturing,53.0,Website,VP Sales,Ukraine,Europe,Lost,2024-11-10
L45417,中村 結衣,NorthstarCove Group,Manufacturing,47.0,Webinar,Procurement Lead,Japan,APAC,Contacted,2024-11-10
L45418,Ronya Nemeth,CrestForge Partners,Manufacturing,15.0,Trade Show,Procurement Lead,Austria,Europe,Lost,2024-11-10
L45419,Σεβαστιανή Λιόντη,Vantagewave Technologies,Healthcare,143.0,Website,Marketing Manager,Greece,Europe,Unqualified,2024-11-11
L45420,Oreste Legnante,Lumencore Innovations,Retail,191.0,Referral,CEO,Italy,Europe,Converted,2024-11-11
L45421,Chị Hà Mai,Brightify Technologies,FinServ,221.0,Website,Procurement Lead,Vietnam,APAC,Lost,2024-11-11
L45422,Elisa Janáková,Northstartrail Systems,FinServ,82.0,Trade Show,VP Sales,Slovakia,Europe,Converted,2024-11-11
L45423,Adam Lozano,NovaShift Systems,Healthcare,113.0,Webinar,CEO,Malta,Europe,Converted,2024-11-11
L45424,María Sandra Montero Carrillo,NovaLink Labs,Retail,143.0,Trade Show,IT Manager,Chile,LATAM,Contacted,2024-11-11
L45425,სიმონ ფარცვანია,DeltaPath Global,Manufacturing,132.0,Website,Procurement Lead,Georgia,EMEA,Lost,2024-11-11
L45426,Sanja Damijanić,DeltaSphere Innovations,Healthcare,178.0,Referral,Operations Director,Croatia,Europe,Converted,2024-11-11
L45427,Sarah Blake,VantageCore Innovations,Healthcare,22.0,Website,Operations Director,Canada,North America,Lost,2024-11-11
L45428,Kiss Varga László,CrestPath Industries,Manufacturing,842.0,Webinar,CEO,Hungary,Europe,New,2024-11-11
L45429,Bhuti Mzamo Hangala,Deltacore Dynamics,Education,72.0,Website,Operations Director,South Africa,EMEA,Lost,2024-11-11
L45430,Bhekokwakhe Anele,Cobaltlink Dynamics,Healthcare,80.0,Trade Show,IT Manager,South Africa,EMEA,Lost,2024-11-11
L45431,Elizabeth Victoria Ramírez Jiménez,Crestsphere Innovations,Retail,63.0,Cold Call,Operations Director,Colombia,LATAM,New,2024-11-11
L45432,Helena Lucio Hernandez Juarez,BrightPath Ventures,FinServ,118.0,LinkedIn,CEO,Argentina,LATAM,Converted,2024-11-11
L45433,Erelu Toluwanimi Akinrinola,DeltaWave Technologies,Healthcare,,Website,Operations Director,Nigeria,EMEA,Lost,2024-11-11
L45434,Felipe Meraz,Deltaforge Networks,FinServ,50.0,Cold Call,Procurement Lead,Mexico,LATAM,Lost,2024-11-11
L45435,Serge Denis,VertexBeam Global,Logistics,9.0,Referral,VP Sales,Belgium,Europe,New,2024-11-11
L45436,Anita Williams,Orbitify Labs,Logistics,51.0,Cold Call,Procurement Lead,Egypt,EMEA,Contacted,2024-11-12
L45437,Jiří Kraus,CobaltLoop Ventures,FinServ,114.0,Website,Procurement Lead,Czech Republic,Europe,Contacted,2024-11-12
L45438,ברק שביט,OrbitSphere Systems,Education,95.0,Cold Call,Marketing Manager,Israel,EMEA,Unqualified,2024-11-12
L45439,楊冠廷,Blueforge Labs,Retail,175.0,LinkedIn,Procurement Lead,Taiwan,APAC,Lost,2024-11-12
L45440,Made Avotiņa,ZenithShift Dynamics,Manufacturing,5.0,Webinar,IT Manager,Latvia,Europe,Lost,2024-11-12
L45441,Louis Bègue,DeltaSphere Solutions,Education,154.0,LinkedIn,VP Sales,France,Europe,Lost,2024-11-12
L45442,অক্ষয় সিনহা,Orbitshift Networks,SaaS,64.0,Trade Show,CEO,Bangladesh,APAC,Lost,2024-11-12
L45443,Милен Валентинович Смирнов,Zenithify Global,SaaS,146.0,Trade Show,Procurement Lead,Russia,Europe,Converted,2024-11-12
L45444,Nomathalente Gcugcwa,Summitloop Solutions,FinServ,21.0,Referral,VP Sales,South Africa,EMEA,Lost,2024-11-12
L45445,Святополк Игнатович Емельянов,Northstarpath Ventures,Healthcare,147.0,LinkedIn,Operations Director,Russia,Europe,Contacted,2024-11-12
L45446,Daphne Weylant,VantageCore Technologies,Education,427.0,LinkedIn,VP Sales,Netherlands,Europe,Lost,2024-11-12
L45447,Guenter Lübs,BlueGrid Systems,Education,113.0,Cold Call,Procurement Lead,Germany,Europe,Unqualified,2024-11-12
L45448,فردوس آل جعفر,NexLink Ventures,Logistics,38.0,Cold Call,CEO,Saudi Arabia,EMEA,Lost,2024-11-12
L45449,김혜진,DeltaLogic Systems,Logistics,40.0,Cold Call,IT Manager,South Korea,APAC,Lost,2024-11-12
L45450,Charlotte Acheampong,VantageSphere Innovations,Logistics,179.0,Website,VP Sales,Ghana,EMEA,Lost,2024-11-12
L45451,الأستاذة ترانيم حمامي,OrbitBeam Group,Retail,178.0,Referral,Marketing Manager,Palestine,EMEA,Lost,2024-11-12
L45452,Aleksandras Ambrasas,SilverForge Innovations,Retail,138.0,LinkedIn,IT Manager,Lithuania,Europe,Lost,2024-11-12
L45453,Billy Thompson,BrightGate Industries,Manufacturing,86.0,Webinar,CEO,Singapore,APAC,Lost,2024-11-12
L45454,Dr. Frank Badu,Quantumlink Enterprises,Healthcare,114.0,Webinar,IT Manager,Ghana,EMEA,New,2024-11-12
L45455,Kristiina Räisänen,SilverShift Systems,Healthcare,83.0,Referral,Procurement Lead,Finland,Europe,Contacted,2024-11-12
L45456,김도윤,Cresttrail Partners,Healthcare,56.0,Trade Show,CEO,South Korea,APAC,New,2024-11-12
L45457,Prince Adeolu Oyeniyi,SummitLoop Ventures,Education,223.0,Trade Show,CEO,Nigeria,EMEA,Converted,2024-11-12
L45458,ณัฐติญา ชุมวระ,Lumenbeam Networks,SaaS,130.0,Cold Call,VP Sales,Thailand,APAC,Unqualified,2024-11-12
L45459,Akos Nkrumah,Orbittrail Dynamics,Healthcare,122.0,Website,CEO,Ghana,EMEA,Lost,2024-11-13
L45460,พิมพ์สุตา สงประเสริฐ,Novawave Innovations,SaaS,201.0,Webinar,IT Manager,Thailand,APAC,New,2024-11-13
L45461,Др. Пано Патков,VertexWave Ventures,FinServ,219.0,Referral,Marketing Manager,Bulgaria,Europe,Lost,2024-11-13
L45462,Mr. Langalibalele Sondini,VantageTrail Industries,SaaS,66.0,Website,IT Manager,South Africa,EMEA,Lost,2024-11-13
L45463,Antonella Alicia Escobar Villarroel,NovaGrid Ventures,Retail,60.0,LinkedIn,VP Sales,Chile,LATAM,Contacted,2024-11-13
L45464,Fotimayeva Zakiyaxon,Vantagebeam Networks,Retail,909.0,Referral,Operations Director,Uzbekistan,APAC,Unqualified,2024-11-13
L45465,Nuri Kabus,Zenithlink Partners,Healthcare,65.0,Cold Call,CEO,Germany,Europe,Converted,2024-11-13
L45466,อริสรา ศรีอุ่น,Zenithpath Industries,Retail,54.0,Webinar,Operations Director,Thailand,APAC,Lost,2024-11-13
L45467,Michael Little MD,NexTrail Systems,Education,274.0,Trade Show,Marketing Manager,Singapore,APAC,Converted,2024-11-13
L45468,張家豪,SkyShift Networks,Education,105.0,Trade Show,IT Manager,Taiwan,APAC,Lost,2024-11-13
L45469,Farangizova Dunyo,Lumenwave Technologies,Healthcare,18.0,Trade Show,Operations Director,Uzbekistan,APAC,Converted,2024-11-13
L45470,Dott. Fiorenzo Malatesta,Primesphere Networks,SaaS,291.0,LinkedIn,Operations Director,Italy,Europe,Lost,2024-11-13
L45471,Filip Juretić,Zenithgrid Partners,Manufacturing,55.0,Webinar,Marketing Manager,Croatia,Europe,Converted,2024-11-13
L45472,김진호,Nexify Innovations,SaaS,55.0,Cold Call,Operations Director,South Korea,APAC,Lost,2024-11-13
L45473,Gifty Mensah,Bluetrail Ventures,FinServ,2191.0,LinkedIn,Marketing Manager,Ghana,EMEA,Lost,2024-11-13
L45474,Valerio Herrero Oliveras,VertexLink Technologies,Education,67.0,Webinar,IT Manager,Spain,Europe,Lost,2024-11-13
L45475,Ярина Жаліло,Silverloop Enterprises,SaaS,97.0,LinkedIn,Operations Director,Ukraine,Europe,Contacted,2024-11-13
L45476,Xamis Laçın,BlueBeam Innovations,Education,269.0,Referral,Procurement Lead,Azerbaijan,EMEA,Lost,2024-11-13
L45477,Борислав Забіла,Bluelogic Enterprises,Logistics,29.0,Referral,Operations Director,Ukraine,Europe,Lost,2024-11-13
L45478,Itziar Agullo Cuevas,CrestForge Industries,FinServ,175.0,Trade Show,VP Sales,Spain,Europe,Converted,2024-11-13
L45479,Colin Collet,Crestpath Solutions,Retail,272.0,Website,Procurement Lead,Belgium,Europe,Lost,2024-11-13
L45480,Sébastien Le Lemaire,ZenithShift Dynamics,Retail,442.0,Cold Call,VP Sales,France,Europe,Contacted,2024-11-13
L45481,Orazio Comolli-Sagredo,Blueforge Industries,Healthcare,198.0,LinkedIn,CEO,Italy,Europe,Lost,2024-11-13
L45482,Adenike Aloba,BrightCore Industries,Retail,23.0,Referral,Marketing Manager,Nigeria,EMEA,New,2024-11-13
L45483,池田 修平,Summitcove Technologies,Manufacturing,697.0,Referral,IT Manager,Japan,APAC,Lost,2024-11-14
L45484,Frau Marie Schöffmann,Brightcove Partners,FinServ,280.0,Trade Show,Marketing Manager,Austria,Europe,Converted,2024-11-14
L45485,Reyes Gutiérrez Verdugo,ZenithCove Dynamics,Healthcare,178.0,Cold Call,Operations Director,Venezuela,LATAM,New,2024-11-14
L45486,Oswaldo Mauro Torres,Summitgate Group,Healthcare,124.0,LinkedIn,Marketing Manager,Mexico,LATAM,Lost,2024-11-14
L45487,Мясников Адриан Гертрудович,QuantumPath Global,Manufacturing,56.0,Referral,CEO,Russia,Europe,Lost,2024-11-14
L45488,Mr. Ekow Baah,SkyForge Networks,Education,78.0,Referral,Operations Director,Ghana,EMEA,Lost,2024-11-14
L45489,Nela Foit,BlueWave Networks,Logistics,45.0,Website,VP Sales,Poland,Europe,New,2024-11-14
L45490,مخلص طوقان,Silverbeam Labs,Logistics,18.0,Website,IT Manager,Palestine,EMEA,Lost,2024-11-14
L45491,곽우진,PrimeGrid Dynamics,Healthcare,93.0,Website,Operations Director,South Korea,APAC,Lost,2024-11-14
L45492,G. Szabó Fanni,Vantagewave Systems,Education,340.0,Cold Call,IT Manager,Hungary,Europe,New,2024-11-14
L45493,Rabbiye Fitnat Çetin Mansız,Novalogic Dynamics,Education,19.0,LinkedIn,CEO,Turkey,EMEA,Converted,2024-11-14
L45494,Ovidio Zaragoza Cañellas,Vertexsphere Enterprises,Education,482.0,Website,VP Sales,Peru,LATAM,Converted,2024-11-14
L45495,Leslie Duah,NorthstarLink Global,FinServ,387.0,Website,CEO,Ghana,EMEA,Lost,2024-11-14
L45496,戴國華,Bluepath Innovations,Logistics,144.0,Trade Show,Procurement Lead,Taiwan,APAC,Lost,2024-11-14
L45497,许桂兰,Vertexbeam Labs,Logistics,146.0,Website,VP Sales,China,APAC,New,2024-11-14
L45498,Shelia Stewart,Crestwave Enterprises,Retail,71.0,Trade Show,VP Sales,Egypt,EMEA,Lost,2024-11-14
L45499,Talha Radi,Blueloop Systems,Healthcare,94.0,Trade Show,Operations Director,Pakistan,APAC,Lost,2024-11-14
L45500,Мартынова Елизавета Валентиновна,Brightcore Group,Manufacturing,51.0,LinkedIn,CEO,Russia,Europe,Contacted,2024-11-15
L45501,Ulfat Raakin,OrbitLink Labs,FinServ,321.0,LinkedIn,CEO,Pakistan,APAC,Lost,2024-11-15
L45502,هانيه ضرغامی,CobaltWave Global,Manufacturing,1146.0,Webinar,Marketing Manager,Iran,EMEA,Contacted,2024-11-15
L45503,Anna Liz da Cunha,QuantumIfy Enterprises,SaaS,22.0,Website,VP Sales,Brazil,LATAM,New,2024-11-15
L45504,Nathalie Striebitz,Vantageshift Group,Healthcare,299.0,Trade Show,Operations Director,Germany,Europe,Contacted,2024-11-15
L45505,Ololade Adegoke,Silverloop Technologies,Healthcare,52.0,Cold Call,IT Manager,Nigeria,EMEA,Converted,2024-11-15
L45506,Robert Martin,Primeshift Dynamics,Manufacturing,251.0,Trade Show,Procurement Lead,United States,North America,New,2024-11-15
L45507,Mrs. Eryn McTernan,NexSphere Systems,FinServ,52.0,Cold Call,IT Manager,Ireland,Europe,Lost,2024-11-15
L45508,सुन सुनुवार,Vertextrail Global,Logistics,169.0,LinkedIn,Operations Director,Nepal,APAC,Converted,2024-11-15
L45509,Marino Iñiguez Sosa,Pioneergate Ventures,Education,189.0,LinkedIn,Operations Director,Venezuela,LATAM,Converted,2024-11-15
L45510,Daniel Smith,SkySphere Ventures,Education,39.0,Website,Marketing Manager,Philippines,APAC,Unqualified,2024-11-15
L45511,Dawn Harrell,Apexpath Technologies,FinServ,50.0,Referral,IT Manager,Australia,APAC,Unqualified,2024-11-15
L45512,Esmée de Bruin,Brightbeam Ventures,Manufacturing,71.0,Cold Call,Operations Director,Netherlands,Europe,Lost,2024-11-15
L45513,Octavio Taboada Nogués,Northstarlogic Solutions,FinServ,12.0,Cold Call,VP Sales,Peru,LATAM,Lost,2024-11-15
L45514,Xavier Rodrigues,PrimeGrid Global,Logistics,155.0,Website,Procurement Lead,Portugal,Europe,Lost,2024-11-15
L45515,Radomír Holub,PrimeGate Ventures,Education,527.0,Website,VP Sales,Czech Republic,Europe,Contacted,2024-11-15
L45516,Görklü Akdeniz,VantageWave Technologies,Healthcare,19.0,Website,IT Manager,Turkey,EMEA,Lost,2024-11-15
L45517,พิมพ์พิชญา สงประเสริฐ,QuantumSphere Labs,Education,198.0,Website,CEO,Thailand,APAC,Lost,2024-11-15
L45518,Kelly Doherty,Apextrail Ventures,SaaS,135.0,Webinar,Procurement Lead,New Zealand,APAC,Converted,2024-11-15
L45519,Christopher Lynch,DeltaSphere Innovations,Logistics,39.0,Cold Call,Procurement Lead,Albania,Europe,Lost,2024-11-15
L45520,Peter Mayo,Vantageify Systems,Logistics,1042.0,Website,IT Manager,New Zealand,APAC,Lost,2024-11-15
L45521,Mark Martin,Orbitlogic Solutions,FinServ,358.0,Referral,VP Sales,Luxembourg,Europe,Lost,2024-11-15
L45522,Cailum Reddin-Heraghty,Orbitshift Partners,Education,397.0,Webinar,Marketing Manager,Ireland,Europe,Lost,2024-11-15
L45523,Maroš Timka,NovaBeam Ventures,Healthcare,94.0,LinkedIn,IT Manager,Slovakia,Europe,Unqualified,2024-11-15
L45524,پریا نوروزی,Vantageloop Enterprises,FinServ,14.0,Webinar,IT Manager,Iran,EMEA,New,2024-11-16
L45525,"Urbonas, Naglis",NexForge Innovations,Healthcare,62.0,Trade Show,Procurement Lead,Lithuania,Europe,Lost,2024-11-16
L45526,Andrew Roberts,PioneerForge Labs,Retail,202.0,LinkedIn,Operations Director,Malaysia,APAC,Lost,2024-11-16
L45527,Edvard Nemec,Crestgate Industries,Retail,50.0,Referral,Marketing Manager,Slovenia,Europe,Lost,2024-11-16
L45528,Ashlee Long,Crestbeam Group,FinServ,379.0,LinkedIn,CEO,Philippines,APAC,Converted,2024-11-16
L45529,Jessica Bryant,Vantagepath Ventures,Education,36.0,Website,Operations Director,New Zealand,APAC,New,2024-11-16
L45530,Jennifer Cole,VantageCove Group,Healthcare,209.0,Webinar,Procurement Lead,Jordan,EMEA,Lost,2024-11-16
L45531,David Fuller,Summittrail Partners,Retail,85.0,Cold Call,VP Sales,Albania,Europe,Lost,2024-11-17
L45532,Bellisan Sezgin,Deltalink Global,SaaS,18.0,LinkedIn,Marketing Manager,Turkey,EMEA,Converted,2024-11-17
L45533,Stefan Koch-Søndergaard,NexCove Group,Manufacturing,98.0,Cold Call,IT Manager,Denmark,Europe,Lost,2024-11-17
L45534,Yasmin Magalhães,Quantumify Partners,Education,26.0,LinkedIn,CEO,Portugal,Europe,Contacted,2024-11-17
L45535,Katie Mcguire,LumenForge Systems,Healthcare,175.0,Cold Call,IT Manager,Australia,APAC,New,2024-11-17
L45536,Kenneth Mason,Blueforge Innovations,FinServ,207.0,Cold Call,CEO,Singapore,APAC,Converted,2024-11-17
L45537,Mofifoluwa Fagunwa Kolade,Deltaloop Ventures,Logistics,88.0,Cold Call,CEO,Nigeria,EMEA,New,2024-11-17
L45538,方靜宜,Cobaltlink Global,Healthcare,41.0,Website,Procurement Lead,Taiwan,APAC,New,2024-11-17
L45539,"Pērkons, Genovefa",BrightSphere Global,Healthcare,146.0,Referral,Marketing Manager,Latvia,Europe,Contacted,2024-11-17
L45540,Riina Jõesaar,Apexgrid Ventures,Manufacturing,281.0,Cold Call,Procurement Lead,Estonia,Europe,New,2024-11-17
L45541,Michael Brown,QuantumLink Partners,Manufacturing,189.0,Cold Call,IT Manager,Albania,Europe,Lost,2024-11-18
L45542,Berta Siliņa,SummitSphere Ventures,Retail,9.0,Cold Call,Procurement Lead,Latvia,Europe,Unqualified,2024-11-18
L45543,Jabbaar Basaam,SummitGate Solutions,SaaS,168.0,Referral,IT Manager,Pakistan,APAC,Converted,2024-11-18
L45544,Nomthandazo Mntambo,NorthstarLink Group,Education,29.0,Webinar,Operations Director,South Africa,EMEA,Lost,2024-11-18
L45545,Matías Frutos Tejedor,Primelogic Labs,Retail,21.0,LinkedIn,VP Sales,Venezuela,LATAM,Lost,2024-11-18
L45546,Indrek Leis,Apexloop Enterprises,Retail,171.0,Cold Call,Operations Director,Estonia,Europe,Lost,2024-11-18
L45547,Paul Davis,Deltacove Innovations,Education,448.0,Referral,CEO,Egypt,EMEA,Lost,2024-11-18
L45548,山口 淳,CrestForge Innovations,FinServ,116.0,LinkedIn,Operations Director,Japan,APAC,Converted,2024-11-18
L45549,Olivia Maidana Romero,Brightlogic Networks,FinServ,17.0,Trade Show,Marketing Manager,Argentina,LATAM,Lost,2024-11-18
L45550,Rodrigo Moura,ZenithSphere Industries,Healthcare,40.0,Referral,VP Sales,Portugal,Europe,Lost,2024-11-18
L45551,Asilayeva Zaynab,Vantageshift Technologies,Logistics,54.0,Trade Show,Operations Director,Uzbekistan,APAC,Lost,2024-11-18
L45552,ფიქრია მაზმიშვილი,Brightlink Dynamics,Retail,113.0,Cold Call,Procurement Lead,Georgia,EMEA,Lost,2024-11-18
L45553,Pauli Laine,Cobaltcore Innovations,Manufacturing,82.0,LinkedIn,Marketing Manager,Finland,Europe,Lost,2024-11-18
L45554,جنى تغلب بن وائل,LumenPath Labs,SaaS,163.0,LinkedIn,CEO,United Arab Emirates,EMEA,Lost,2024-11-18
L45555,Ιορδάνης Ντότης,Skysphere Technologies,Manufacturing,298.0,Referral,Operations Director,Greece,Europe,New,2024-11-18
L45556,ნუგზარ ისაევი,Vertexshift Group,FinServ,136.0,Trade Show,VP Sales,Georgia,EMEA,Unqualified,2024-11-19
L45557,Dr. Lambert Gunpf B.Sc.,Brightloop Ventures,Manufacturing,81.0,Cold Call,Marketing Manager,Germany,Europe,Lost,2024-11-19
L45558,Jennifer Butler,Northstarbeam Innovations,SaaS,60.0,LinkedIn,Marketing Manager,Philippines,APAC,Converted,2024-11-19
L45559,Scott Young,Cobaltcove Ventures,Logistics,91.0,Webinar,VP Sales,Jordan,EMEA,New,2024-11-19
L45560,Craig Richards,LumenCove Group,FinServ,308.0,Webinar,VP Sales,United Kingdom,Europe,Lost,2024-11-19
L45561,Aisyah Nababan,Silvercore Industries,Education,904.0,Cold Call,Operations Director,Indonesia,APAC,Contacted,2024-11-19
L45562,Morgan Pirson,Novacove Networks,Logistics,129.0,Trade Show,CEO,Belgium,Europe,Converted,2024-11-19
L45563,Bà Hồng Hoàng,Vertexshift Innovations,Healthcare,42.0,Referral,Procurement Lead,Vietnam,APAC,Contacted,2024-11-19
L45564,林志成,Apexify Dynamics,Logistics,102.0,Website,IT Manager,Taiwan,APAC,Unqualified,2024-11-19
L45565,Dale Davis,ApexLoop Innovations,Retail,962.0,Referral,Procurement Lead,Singapore,APAC,Lost,2024-11-19
L45566,นราวรรณ ขันธุลา,Novacore Systems,Logistics,238.0,Referral,CEO,Thailand,APAC,Converted,2024-11-19
