opportunity_id,lead_id,deal_value,stage,owner,open_date,expected_close_date,actual_close_date
O41437,L45938,1227,Closed-Lost,Connie Martinez,2024-12-19,2025-01-17,2025-02-10
O41438,L45939,7349,Closed-Won,Eileen Smith,2024-12-13,2025-01-24,2025-01-24
O41439,L45941,1335,Closed-Lost,Mr. Steven Kelly,2024-12-23,2025-02-07,2025-02-03
O41440,L45942,7305,Closed-Lost,Christy Jimenez,2024-12-21,2025-02-04,2025-03-06
O41441,L45945,4431,Closed-Lost,Steven Green,2024-12-29,2025-03-06,2025-03-16
O41442,L45946,58177,Closed-Lost,Lori Park,2024-12-31,2025-03-21,2025-04-04
O41443,L45947,1884,Closed-Lost,Vanessa Harrison,2024-12-19,2025-02-18,2025-03-18
O41444,L45951,56638,Closed-Lost,Daniel Lang,2024-12-16,2025-02-19,2025-03-02
O41445,L45952,4475,Closed-Won,Alexis Ford,2024-12-16,2025-02-18,2025-02-23
O41446,L45953,8403,Closed-Lost,Brian Barber,2024-12-26,2025-03-11,2025-03-08
O41447,L45958,5692,Closed-Won,Stephanie Jones,2024-12-16,2025-01-16,2025-01-31
O41448,L45959,21516,Closed-Lost,Brian York,2024-12-22,2025-03-06,2025-03-28
O41449,L45962,45710,Closed-Lost,Victor Thomas,2024-12-15,2025-01-04,2025-01-06
O41450,L45964,4233,Closed-Lost,Tiffany Arroyo,2024-12-29,2025-02-04,2025-02-05
O41451,L45967,2074,Closed-Lost,Anthony Dyer,2024-12-22,2025-02-22,2025-03-08
O41452,L45968,13297,Closed-Lost,Leslie Elliott,2025-01-01,2025-03-07,2025-03-22
O41453,L45971,11209,Closed-Lost,Gerald Compton,2024-12-20,2025-01-27,2025-02-04
O41454,L45972,731,Closed-Lost,Amy Walters,2024-12-29,2025-01-27,2025-01-27
O41455,L45973,4005,Closed-Lost,Kayla Burke,2024-12-20,2025-03-18,2025-04-05
O41456,L45978,31367,Closed-Lost,Paul Bryant,2024-12-22,2025-03-10,2025-04-01
O41457,L45979,45149,Closed-Lost,Olivia Morales,2024-12-29,2025-02-20,2025-03-10
O41458,L45980,3456,Closed-Lost,Justin Willis,2024-12-29,2025-03-27,2025-03-28
O41459,L45981,40912,Closed-Lost,Tony Lopez,2024-12-20,2025-02-09,2025-02-15
O41460,L45982,5760,Closed-Lost,Gregory Ray,2024-12-28,2025-02-09,2025-02-14
O41461,L45983,7318,Closed-Won,Alisha Webb,2024-12-21,2025-01-17,2025-01-28
O41462,L45986,3586,Closed-Lost,Lauren Gamble,2024-12-20,2025-03-08,2025-03-10
O41463,L45987,17165,Closed-Lost,Brian Martinez,2025-01-03,2025-03-22,2025-03-19
O41464,L45989,5493,Closed-Lost,Christopher Carson,2024-12-29,2025-03-12,2025-03-12
O41465,L45990,14815,Closed-Lost,Amanda Gay,2025-01-02,2025-02-17,2025-02-22
O41466,L45992,18378,Closed-Won,Sarah Wallace,2024-12-27,2025-01-21,2025-01-27
O41467,L45993,65777,Closed-Lost,Ryan Patrick,2024-12-21,2025-03-13,2025-03-27
O41468,L45994,18808,Closed-Lost,Brooke Hanson DDS,2024-12-19,2025-02-17,2025-02-12
O41469,L45995,2452,Closed-Lost,Joshua Fuller DVM,2024-12-30,2025-03-17,2025-04-07
O41470,L45997,13615,Closed-Lost,Michelle Hunter,2025-01-03,2025-03-11,2025-03-29
O41471,L45998,8329,Closed-Lost,Kimberly Copeland,2024-12-19,2025-02-07,2025-02-07
O41472,L46001,19514,Closed-Lost,Seth Jenkins,2024-12-21,2025-03-16,2025-04-09
O41473,L46002,25116,Closed-Lost,Stephanie Thompson,2024-12-28,2025-03-13,2025-03-12
O41474,L46004,162497,Closed-Lost,Gabriella Anderson,2025-01-01,2025-01-26,2025-01-27
O41475,L46005,33647,Closed-Won,Anthony Smith,2024-12-29,2025-03-28,2025-04-08
O41476,L46008,1120,Closed-Won,Colton Ramirez,2024-12-17,2025-03-15,2025-03-30
O41477,L46012,7024,Closed-Lost,Samantha Davis MD,2024-12-24,2025-02-07,2025-02-17
O41478,L46014,38052,Closed-Won,Sherry King,2024-12-18,2025-03-06,2025-03-14
O41479,L46015,118188,Closed-Won,Adam Morgan,2024-12-17,2025-03-10,2025-03-21
O41480,L46020,9681,Closed-Lost,Marissa Davies,2024-12-29,2025-03-18,2025-03-25
O41481,L46021,16468,Closed-Won,Jose Burke,2024-12-19,2025-01-16,2025-01-28
O41482,L46023,26456,Closed-Won,Regina Davis,2025-01-04,2025-02-02,2025-02-15
O41483,L46024,11618,Closed-Won,Jennifer Garcia,2024-12-30,2025-02-04,2025-02-15
O41484,L46026,10470,Closed-Lost,Amy Thompson,2024-12-21,2025-01-19,2025-01-16
O41485,L46027,8001,Closed-Lost,Ashley Johnson,2025-01-06,2025-02-12,2025-02-15
O41486,L46028,17753,Closed-Lost,Amanda Houston,2024-12-25,2025-01-27,2025-02-15
O41487,L46029,14957,Closed-Lost,Connor Harris,2025-01-02,2025-02-02,2025-01-28
O41488,L46032,75616,Closed-Lost,Edgar Cooper,2024-12-24,2025-02-26,2025-02-26
O41489,L46033,58980,Closed-Lost,Elizabeth Johnson,2025-01-04,2025-02-13,2025-03-10
O41490,L46034,2019,Closed-Lost,Jeremy Mcgrath,2025-01-03,2025-01-26,2025-02-03
O41491,L46036,4915,Closed-Lost,Eric Thomas,2025-01-06,2025-03-29,2025-03-26
O41492,L46038,17935,Closed-Won,Kristopher Miller,2024-12-30,2025-03-10,2025-03-12
O41493,L46039,26315,Closed-Lost,Carmen Cannon,2024-12-21,2025-03-02,2025-03-16
O41494,L46040,1710,Closed-Lost,Sara Wagner,2024-12-26,2025-03-25,2025-04-09
O41495,L46041,12255,Closed-Lost,Courtney Pruitt,2024-12-21,2025-01-19,2025-01-27
O41496,L46044,53318,Closed-Lost,Shelly Bartlett,2024-12-29,2025-03-21,2025-04-19
O41497,L46045,12876,Closed-Won,Michael Carter,2024-12-21,2025-03-13,2025-04-01
O41498,L46047,9405,Closed-Lost,Seth Jenkins,2024-12-29,2025-03-26,2025-04-19
O41499,L46049,28370,Closed-Lost,Daniel Thompson,2025-01-07,2025-01-28,2025-02-20
O41500,L46050,47498,Closed-Lost,Carla Jones,2025-01-01,2025-02-01,2025-03-02
O41501,L46051,24866,Closed-Won,Adrian York II,2025-01-07,2025-03-30,2025-04-17
O41502,L46052,1011,Closed-Won,Whitney Ayala,2025-01-07,2025-03-23,2025-03-14
O41503,L46055,10781,Closed-Lost,Kimberly Taylor,2024-12-30,2025-02-16,2025-03-05
O41504,L46056,31434,Closed-Lost,Sheri Allen,2024-12-31,2025-03-13,2025-04-03
O41505,L46057,1690,Closed-Lost,Catherine Cooper,2024-12-31,2025-03-19,2025-03-31
O41506,L46061,74172,Closed-Lost,Matthew Lee,2025-01-02,2025-03-10,2025-03-27
O41507,L46062,2021,Closed-Lost,Sarah Knapp,2024-12-28,2025-02-19,2025-02-21
O41508,L46065,1949,Closed-Won,Cheryl Collins,2025-01-01,2025-02-24,2025-02-19
O41509,L46067,1397,Closed-Lost,Tristan Swanson,2025-01-08,2025-03-13,2025-03-22
O41510,L46068,143093,Closed-Lost,Dominique Evans,2025-01-05,2025-03-05,2025-03-29
O41511,L46069,15808,Closed-Lost,Lisa Dixon,2024-12-30,2025-01-24,2025-01-26
O41512,L46070,13540,Closed-Lost,Robert Adkins,2025-01-06,2025-02-27,2025-03-18
O41513,L46071,1656,Closed-Won,Kim Johnson,2024-12-20,2025-01-15,2025-01-28
O41514,L46073,6363,Closed-Lost,Ricky Callahan,2024-12-21,2025-01-29,2025-02-23
O41515,L46075,33516,Closed-Lost,Steven Estes,2025-01-07,2025-03-05,2025-03-30
O41516,L46076,9303,Closed-Won,Shelley Park,2025-01-06,2025-03-26,2025-04-02
O41517,L46077,18004,Closed-Lost,Thomas Cherry,2024-12-25,2025-03-03,2025-03-21
O41518,L46078,2399,Closed-Lost,Troy Smith,2024-12-22,2025-01-21,2025-02-12
O41519,L46079,5072,Closed-Won,Ryan Thompson,2024-12-24,2025-02-22,2025-02-23
O41520,L46080,94604,Closed-Lost,Bradley Higgins,2025-01-01,2025-01-31,2025-02-17
O41521,L46081,24616,Closed-Lost,Tyler Williamson,2024-12-25,2025-03-21,2025-04-11
O41522,L46082,3891,Closed-Lost,Travis Sellers,2024-12-30,2025-03-02,2025-03-06
O41523,L46088,28011,Closed-Lost,Larry Johnson MD,2024-12-25,2025-01-17,2025-02-07
O41524,L46091,22084,Closed-Won,Anita Martin,2025-01-02,2025-02-15,2025-02-08
O41525,L46093,4528,Closed-Lost,Russell Foley,2024-12-26,2025-02-22,2025-03-17
O41526,L46094,69437,Closed-Won,Ann Thomas,2025-01-06,2025-03-07,2025-03-22
O41527,L46097,45232,Closed-Won,Sara Harris DDS,2025-01-08,2025-02-01,2025-02-07
O41528,L46102,40609,Closed-Won,Lori Perez,2024-12-29,2025-02-11,2025-03-03
O41529,L46103,7161,Closed-Won,Stephen Mcdonald,2025-01-10,2025-03-05,2025-03-21
O41530,L46110,42607,Closed-Won,Steven Perkins,2025-01-03,2025-01-28,2025-02-10
O41531,L46111,211929,Closed-Lost,Jennifer Herring,2025-01-04,2025-01-25,2025-01-26
O41532,L46112,4228,Closed-Lost,Nancy Shaw,2024-12-26,2025-03-13,2025-03-27
O41533,L46113,108947,Closed-Lost,Brian Flores,2024-12-26,2025-02-01,2025-02-21
O41534,L46114,3327,Closed-Lost,Jose Raymond,2025-01-05,2025-02-22,2025-02-23
O41535,L46115,145380,Closed-Lost,John Matthews,2025-01-09,2025-02-24,2025-03-26
O41536,L46116,244362,Closed-Lost,Sherry Atkinson,2025-01-02,2025-02-07,2025-03-03
O41537,L46117,79566,Closed-Lost,Lisa Coleman,2024-12-28,2025-03-14,2025-04-12
O41538,L46119,28224,Closed-Won,Kimberly Armstrong,2025-01-09,2025-03-18,2025-03-30
O41539,L46120,3050,Closed-Lost,Brandon Henderson,2025-01-06,2025-03-24,2025-04-11
O41540,L46121,35287,Closed-Lost,Chelsea Murphy,2025-01-08,2025-03-25,2025-04-05
O41541,L46122,14182,Closed-Won,Danielle Warner,2025-01-11,2025-02-26,2025-02-24
O41542,L46123,7768,Closed-Lost,Lindsay Davis,2025-01-04,2025-04-01,2025-04-30
O41543,L46124,62926,Closed-Won,Richard Hart,2024-12-27,2025-01-18,2025-01-10
O41544,L46125,8206,Closed-Lost,Elijah Quinn,2024-12-28,2025-03-22,2025-04-04
O41545,L46128,52588,Closed-Lost,David Palmer,2025-01-12,2025-02-13,2025-02-23
O41546,L46130,13318,Closed-Lost,Daniel Johnson,2025-01-08,2025-03-22,2025-03-22
O41547,L46132,132849,Closed-Won,Melissa Barron,2024-12-30,2025-03-24,2025-04-05
O41548,L46133,26992,Closed-Won,Jason Alvarez,2024-12-27,2025-02-24,2025-02-26
O41549,L46134,15914,Closed-Lost,Danny Cummings,2024-12-25,2025-03-07,2025-03-27
O41550,L46135,7147,Closed-Lost,Victoria Burnett,2024-12-26,2025-03-03,2025-03-03
O41551,L46137,3355,Closed-Lost,Patrick Higgins,2024-12-28,2025-03-15,2025-03-15
O41552,L46139,41551,Closed-Lost,Debra Alexander,2024-12-29,2025-03-19,2025-04-08
O41553,L46140,91168,Closed-Lost,Amanda Hendrix,2024-12-30,2025-03-14,2025-03-11
O41554,L46141,41713,Closed-Lost,James Pitts,2025-01-02,2025-03-09,2025-04-02
O41555,L46143,3565,Closed-Lost,Joshua Lopez,2024-12-28,2025-02-23,2025-03-13
O41556,L46144,24570,Closed-Won,Steven Reyes,2025-01-08,2025-01-30,2025-02-03
O41557,L46145,5593,Closed-Won,Deborah Scott,2025-01-10,2025-03-27,2025-03-28
O41558,L46146,27448,Closed-Lost,Alyssa Calderon,2024-12-31,2025-01-25,2025-01-24
O41559,L46147,19566,Closed-Lost,Kevin Bell,2025-01-13,2025-04-02,2025-04-02
O41560,L46148,26691,Closed-Won,Frank Douglas,2025-01-13,2025-04-11,2025-04-03
O41561,L46150,1846,Closed-Lost,Alyssa Simmons,2025-01-05,2025-02-27,2025-03-29
O41562,L46153,89447,Closed-Lost,Michael Price,2025-01-03,2025-04-01,2025-04-23
O41563,L46154,19498,Closed-Lost,Mark Kelly,2025-01-09,2025-03-05,2025-03-04
O41564,L46155,29058,Closed-Lost,Natalie Stone,2025-01-13,2025-02-11,2025-03-02
O41565,L46157,42695,Closed-Lost,Mark Sanford MD,2025-01-03,2025-02-08,2025-02-18
O41566,L46158,130072,Closed-Lost,Karen Fitzgerald,2024-12-31,2025-01-30,2025-02-21
O41567,L46159,2217,Closed-Lost,Victoria Bradley,2024-12-27,2025-03-14,2025-04-04
O41568,L46162,66230,Closed-Won,Ryan Roberts,2024-12-26,2025-03-22,2025-03-31
O41569,L46164,6123,Closed-Lost,Julia Martin,2025-01-12,2025-04-11,2025-04-25
O41570,L46165,23693,Closed-Lost,Karina Munoz,2025-01-05,2025-03-23,2025-04-12
O41571,L46170,72224,Closed-Won,Mr. Sean Velazquez,2025-01-11,2025-02-28,2025-02-26
O41572,L46172,2798,Closed-Lost,Brian Collier,2024-12-26,2025-02-20,2025-02-18
O41573,L46175,28337,Closed-Lost,Alan Edwards,2025-01-04,2025-03-29,2025-04-19
O41574,L46177,40952,Closed-Lost,Benjamin Melton,2025-01-02,2025-03-08,2025-03-06
O41575,L46178,25450,Closed-Lost,Jose Cochran,2024-12-30,2025-02-20,2025-02-20
O41576,L46179,6862,Closed-Won,Jessica Rodriguez,2025-01-05,2025-03-11,2025-03-01
O41577,L46183,16353,Closed-Lost,Cassandra Gardner,2025-01-07,2025-03-13,2025-03-10
O41578,L46184,7263,Closed-Lost,Cody Oneal,2024-12-31,2025-02-06,2025-03-04
O41579,L46185,51608,Closed-Lost,Evelyn White,2025-01-06,2025-02-25,2025-02-26
O41580,L46186,25945,Closed-Lost,Peter Underwood,2025-01-02,2025-02-26,2025-03-10
O41581,L46189,23339,Closed-Lost,John Ayers,2025-01-11,2025-01-31,2025-01-26
O41582,L46190,14403,Closed-Lost,Timothy Hines,2025-01-11,2025-03-16,2025-03-20
O41583,L46193,1833,Closed-Lost,Matthew Lee,2025-01-04,2025-03-29,2025-04-24
O41584,L46195,32830,Closed-Lost,Phillip Price,2025-01-09,2025-02-07,2025-02-14
O41585,L46196,19932,Closed-Lost,Leah Gonzalez,2025-01-04,2025-03-21,2025-04-04
O41586,L46198,3457,Closed-Lost,Jason King,2025-01-05,2025-03-09,2025-03-27
O41587,L46199,44483,Closed-Won,James Shaffer,2025-01-01,2025-03-29,2025-04-11
O41588,L46203,19351,Closed-Lost,Taylor Mendoza,2025-01-04,2025-02-25,2025-02-27
O41589,L46205,25700,Closed-Won,Hayley Carson,2025-01-01,2025-03-17,2025-04-06
O41590,L46207,62195,Closed-Lost,Laurie Aguilar,2025-01-14,2025-03-24,2025-04-23
O41591,L46208,23873,Closed-Lost,Toni Williams,2025-01-08,2025-03-31,2025-04-22
O41592,L46209,46076,Closed-Lost,Michele Acevedo,2025-01-03,2025-02-28,2025-03-16
O41593,L46211,6290,Closed-Lost,David Harris,2025-01-14,2025-02-09,2025-02-25
O41594,L46214,37636,Closed-Lost,Tammy Campbell,2025-01-13,2025-03-20,2025-03-20
O41595,L46216,16719,Closed-Lost,Justin Ramsey,2025-01-02,2025-02-01,2025-02-13
O41596,L46217,10472,Closed-Lost,Richard Graves,2025-01-01,2025-03-18,2025-04-07
O41597,L46218,16478,Closed-Lost,Patricia Holden,2025-01-07,2025-02-20,2025-02-20
O41598,L46219,3795,Closed-Lost,Tommy Cruz,2025-01-04,2025-03-15,2025-03-29
O41599,L46221,39681,Closed-Lost,Cynthia Delgado,2025-01-03,2025-01-27,2025-02-07
O41600,L46223,2172,Closed-Lost,Nicholas Wade,2025-01-02,2025-01-29,2025-02-27
O41601,L46224,17057,Closed-Lost,David Moore,2025-01-17,2025-03-25,2025-03-22
O41602,L46225,16677,Closed-Lost,Leslie Davenport,2025-01-07,2025-02-15,2025-02-20
O41603,L46226,16928,Closed-Lost,Natalie Cunningham DDS,2025-01-05,2025-03-21,2025-03-17
O41604,L46228,8856,Closed-Lost,Melissa Peck,2025-01-19,2025-02-26,2025-02-21
O41605,L46233,2294,Closed-Lost,James Byrd,2025-01-11,2025-02-19,2025-02-21
O41606,L46236,14593,Closed-Lost,Justin Ortiz,2025-01-08,2025-02-09,2025-02-19
O41607,L46237,1998,Closed-Lost,Amanda Robertson,2025-01-13,2025-04-13,2025-05-01
O41608,L46238,48364,Closed-Lost,Derrick Kelley,2025-01-12,2025-02-20,2025-03-22
O41609,L46239,23361,Closed-Won,Shawn Schwartz,2025-01-15,2025-03-24,2025-04-09
O41610,L46240,27175,Closed-Lost,Timothy Parker,2025-01-17,2025-03-02,2025-03-07
O41611,L46241,5492,Closed-Lost,Kerri Nguyen,2025-01-15,2025-03-16,2025-03-15
O41612,L46243,23835,Closed-Lost,Ashley Matthews,2025-01-16,2025-04-13,2025-04-11
O41613,L46244,4361,Closed-Won,Matthew Williams,2024-12-31,2025-02-09,2025-02-16
O41614,L46245,3813,Closed-Won,Carol Cooke,2025-01-08,2025-04-05,2025-04-10
O41615,L46248,25294,Closed-Won,Emily Ramirez,2025-01-17,2025-02-20,2025-03-09
O41616,L46249,2489,Closed-Lost,Kevin Hickman,2025-01-17,2025-04-03,2025-04-08
O41617,L46250,13695,Closed-Lost,Danny Johnson,2025-01-13,2025-04-05,2025-04-28
O41618,L46251,5903,Closed-Lost,Jacob Hogan,2025-01-17,2025-03-22,2025-04-11
O41619,L46252,8440,Closed-Lost,Jessica Mcneil,2025-01-06,2025-01-26,2025-02-08
O41620,L46253,5098,Closed-Lost,Richard Brooks,2025-01-17,2025-03-10,2025-03-25
O41621,L46255,21357,Closed-Lost,Zachary Patterson,2025-01-14,2025-04-10,2025-04-28
O41622,L46257,33066,Closed-Lost,Joshua Jones,2025-01-15,2025-03-07,2025-03-20
O41623,L46258,22368,Closed-Lost,Jessica Brewer,2025-01-12,2025-03-30,2025-03-27
O41624,L46259,5679,Closed-Lost,Andrew Smith,2025-01-15,2025-03-03,2025-03-22
O41625,L46260,3208,Closed-Lost,Dana Roberts,2025-01-16,2025-03-12,2025-04-08
O41626,L46265,24682,Closed-Lost,Jessica Freeman,2025-01-12,2025-03-12,2025-04-06
O41627,L46268,4296,Closed-Lost,Melanie West,2025-01-01,2025-03-05,2025-03-23
O41628,L46269,14462,Closed-Won,Kelly Jones,2025-01-10,2025-02-25,2025-03-03
O41629,L46273,22624,Closed-Lost,Anthony Melton,2025-01-13,2025-02-27,2025-03-14
O41630,L46274,14545,Closed-Won,Darryl Mckinney,2025-01-21,2025-02-11,2025-03-03
O41631,L46275,65818,Closed-Won,Joshua Williams,2025-01-12,2025-03-09,2025-03-26
O41632,L46276,24615,Closed-Lost,Christine Robinson,2025-01-14,2025-02-13,2025-03-09
O41633,L46277,28102,Closed-Lost,Sharon Fleming,2025-01-05,2025-03-02,2025-03-04
O41634,L46280,17493,Closed-Lost,Tamara Graham,2025-01-21,2025-03-28,2025-03-26
O41635,L46281,9632,Closed-Lost,John Hamilton,2025-01-18,2025-04-11,2025-05-01
O41636,L46282,17016,Closed-Lost,Sandra Goodman,2025-01-18,2025-03-21,2025-04-03
O41637,L46284,5140,Closed-Won,Kelsey Williams,2025-01-06,2025-04-03,2025-03-27
O41638,L46285,17789,Closed-Lost,Sarah Rivera,2025-01-09,2025-03-29,2025-04-19
O41639,L46287,4785,Closed-Lost,Derrick Thomas,2025-01-03,2025-02-15,2025-02-27
O41640,L46288,14709,Closed-Lost,Michael Rogers,2025-01-07,2025-03-06,2025-03-05
O41641,L46289,9880,Closed-Lost,Patricia Thompson,2025-01-21,2025-02-22,2025-02-25
O41642,L46290,7394,Closed-Lost,Mitchell Hays,2025-01-18,2025-03-24,2025-04-05
O41643,L46294,234165,Closed-Lost,Cindy Dominguez,2025-01-14,2025-04-13,2025-05-07
O41644,L46295,39204,Closed-Lost,Kathleen Spencer,2025-01-20,2025-03-30,2025-04-25
O41645,L46296,27016,Closed-Won,Roy Richards,2025-01-06,2025-02-27,2025-03-09
O41646,L46297,4948,Closed-Lost,Bradley Reed MD,2025-01-15,2025-02-10,2025-02-12
O41647,L46298,5208,Closed-Lost,Kelly Sexton,2025-01-10,2025-03-27,2025-04-09
O41648,L46300,14163,Closed-Lost,Elizabeth King,2025-01-20,2025-02-25,2025-03-17
O41649,L46302,15499,Closed-Won,Michael Fox,2025-01-11,2025-03-04,2025-03-17
O41650,L46303,10503,Closed-Won,Vanessa Barrera,2025-01-18,2025-03-08,2025-03-06
O41651,L46305,31733,Closed-Lost,Crystal King,2025-01-07,2025-03-14,2025-03-28
O41652,L46306,2289,Closed-Won,Jeffery Phillips,2025-01-12,2025-03-18,2025-03-25
O41653,L46307,41373,Closed-Won,Angela Nichols,2025-01-11,2025-03-27,2025-03-23
O41654,L46309,42946,Closed-Won,Allen Roberts,2025-01-15,2025-02-25,2025-03-10
O41655,L46311,11246,Closed-Lost,Sherry Oliver,2025-01-09,2025-03-09,2025-04-08
O41656,L46312,67859,Closed-Lost,Jonathan Marshall,2025-01-21,2025-03-26,2025-04-09
O41657,L46313,6377,Closed-Lost,Jessica Mcknight,2025-01-13,2025-03-16,2025-03-13
O41658,L46314,33213,Closed-Lost,Courtney Copeland,2025-01-11,2025-02-18,2025-02-23
O41659,L46315,53237,Closed-Lost,Jessica Garcia,2025-01-06,2025-02-12,2025-02-13
O41660,L46316,12258,Closed-Lost,Latoya Moses,2025-01-06,2025-02-22,2025-03-03
O41661,L46318,273949,Closed-Lost,David Nash,2025-01-08,2025-03-23,2025-04-03
O41662,L46320,62415,Closed-Lost,Connie Hamilton,2025-01-18,2025-03-14,2025-03-17
O41663,L46321,10074,Closed-Lost,Mr. Cameron Fry,2025-01-06,2025-02-14,2025-03-03
O41664,L46322,26514,Closed-Lost,Stacey Zamora,2025-01-11,2025-03-26,2025-04-22
O41665,L46325,2503,Closed-Won,Debra Montoya,2025-01-18,2025-03-30,2025-04-04
O41666,L46326,9301,Closed-Lost,Jacob Nash,2025-01-13,2025-04-06,2025-04-20
O41667,L46328,944,Closed-Lost,David Fowler,2025-01-14,2025-03-03,2025-03-23
O41668,L46330,1045,Closed-Lost,Debbie Wells,2025-01-11,2025-04-02,2025-04-28
O41669,L46331,151025,Closed-Lost,Deborah Ford,2025-01-19,2025-03-13,2025-03-20
O41670,L46332,45000,Closed-Lost,Eugene Powell,2025-01-16,2025-02-12,2025-02-17
O41671,L46335,7516,Closed-Lost,Rachel Bell,2025-01-07,2025-04-01,2025-04-26
O41672,L46336,9499,Closed-Lost,Dylan Kelly Jr.,2025-01-14,2025-03-04,2025-03-21
O41673,L46338,3830,Closed-Lost,Rodney Williams,2025-01-07,2025-03-15,2025-03-26
O41674,L46339,7362,Closed-Lost,James Martin,2025-01-13,2025-02-14,2025-03-03
O41675,L46340,67690,Closed-Lost,Ryan Jordan,2025-01-10,2025-02-14,2025-03-06
O41676,L46343,25977,Closed-Lost,Michael Reynolds,2025-01-22,2025-02-12,2025-02-23
O41677,L46344,1117,Closed-Lost,Erica Gross,2025-01-22,2025-04-02,2025-04-17
O41678,L46345,21263,Closed-Lost,Brett Chen,2025-01-19,2025-02-25,2025-03-01
O41679,L46346,341186,Closed-Lost,Daniel Morrison,2025-01-08,2025-03-24,2025-04-09
O41680,L46351,32025,Closed-Lost,Justin Weaver,2025-01-14,2025-03-27,2025-04-10
O41681,L46354,14266,Closed-Lost,John Andrews,2025-01-17,2025-03-12,2025-03-09
O41682,L46356,16239,Closed-Lost,Paul Davis,2025-01-18,2025-02-19,2025-03-07
O41683,L46357,27897,Closed-Lost,Mrs. Jennifer Lloyd,2025-01-07,2025-04-07,2025-05-05
O41684,L46358,36340,Closed-Lost,Sara Martin,2025-01-22,2025-04-10,2025-04-13
O41685,L46359,26988,Closed-Lost,Jennifer Williams,2025-01-16,2025-03-10,2025-03-26
O41686,L46360,31305,Closed-Lost,Dana Walls,2025-01-11,2025-03-14,2025-04-06
O41687,L46362,5485,Closed-Lost,Barbara Henry,2025-01-12,2025-03-14,2025-04-04
O41688,L46363,18685,Closed-Lost,Matthew Crawford,2025-01-23,2025-04-09,2025-04-10
O41689,L46366,181739,Closed-Lost,Alexa Watson,2025-01-07,2025-01-27,2025-02-25
O41690,L46369,89758,Closed-Lost,Travis Gomez,2025-01-14,2025-03-09,2025-04-03
O41691,L46370,9625,Closed-Lost,Desiree Johnson,2025-01-06,2025-02-19,2025-03-16
O41692,L46377,50641,Closed-Lost,Gina Newton,2025-01-16,2025-03-08,2025-03-09
O41693,L46378,5263,Closed-Won,Margaret Hayes,2025-01-14,2025-02-16,2025-02-27
O41694,L46379,3421,Closed-Won,Jason Oconnor,2025-01-08,2025-03-11,2025-03-24
O41695,L46380,25313,Closed-Lost,Dustin Church,2025-01-19,2025-02-10,2025-02-27
O41696,L46381,5068,Closed-Lost,Christopher Snyder,2025-01-19,2025-03-31,2025-04-27
O41697,L46384,9059,Closed-Won,Michael Hughes,2025-01-20,2025-04-04,2025-03-27
O41698,L46386,32998,Closed-Lost,Kevin Reyes,2025-01-11,2025-04-07,2025-04-19
O41699,L46390,5271,Closed-Lost,William Simmons,2025-01-18,2025-03-23,2025-03-21
O41700,L46392,10468,Closed-Lost,Jason Carpenter,2025-01-19,2025-02-20,2025-02-17
O41701,L46393,3279,Closed-Won,Jamie Roberts,2025-01-25,2025-02-19,2025-03-02
O41702,L46395,14435,Closed-Won,Samuel Flores,2025-01-21,2025-04-06,2025-04-09
O41703,L46396,24645,Closed-Lost,Alex Gonzalez,2025-01-10,2025-03-27,2025-03-28
O41704,L46397,6478,Closed-Lost,Leslie Rodriguez,2025-01-10,2025-04-04,2025-04-17
O41705,L46399,5691,Closed-Lost,Christopher Rivera,2025-01-23,2025-02-17,2025-03-04
O41706,L46400,5994,Closed-Won,Renee Moore,2025-01-23,2025-02-14,2025-03-04
O41707,L46402,15612,Closed-Lost,Karen Romero,2025-01-19,2025-03-26,2025-03-28
O41708,L46403,38514,Closed-Lost,Dominique Martinez,2025-01-25,2025-03-02,2025-03-21
O41709,L46405,11132,Closed-Lost,Alison Lamb,2025-01-26,2025-02-28,2025-03-18
O41710,L46406,53927,Closed-Lost,Matthew Duncan,2025-01-11,2025-04-01,2025-04-17
O41711,L46408,5664,Closed-Lost,Michele Bond,2025-01-09,2025-02-26,2025-02-24
O41712,L46409,33494,Closed-Lost,Christopher Hurley,2025-01-08,2025-02-20,2025-03-04
O41713,L46412,24657,Closed-Won,Paul Campbell,2025-01-13,2025-02-21,2025-02-11
O41714,L46413,2975,Closed-Lost,Justin Richardson,2025-01-20,2025-02-21,2025-03-05
O41715,L46415,16417,Closed-Lost,Caitlyn Maynard,2025-01-20,2025-03-30,2025-04-20
O41716,L46416,22134,Closed-Lost,Jack Holland,2025-01-12,2025-02-20,2025-02-16
O41717,L46417,23214,Closed-Lost,Christine Douglas,2025-01-12,2025-02-05,2025-02-28
